Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
a17bc933ce6f84bd971121bac5577222bf70c88d,"Support `expectedFailure` when running `unittest` tests using `pytest` (#17623)

* Support `expectedFailure` when running `unittest` tests using `pytest`

* Move to enhancements.",['31e62d566b1c42cf1cf2eebc05f0e811a2b2ec64'],False,"['8427.md', 'resultsHelper.ts']"
131177027174e5be7e4362eaa6b4c840f6da5e38,"Fix for formatting notebook cells. (#17650)

* Fix for formatting notebook cells.

* Ensure we check language id.",['a17bc933ce6f84bd971121bac5577222bf70c88d'],False,"['16980.md', 'editor.ts', 'formatProvider.ts']"
2ac1c26d89cd6b1f34f57d81775f9fac4af77719,"Investigate why build is failing (#17664)

* Log tensorboard error message

* Try installing torch tb profiler

* Revert ""Log tensorboard error message""

This reverts commit a3cb73b755732604798045611cf8189bb4254d2b.",['b6aaf9490db8d40364befc80a000d90ae3c129fa'],False,['test-requirements.txt']
33329f36f82eb63e91a08fb9f41f6bb5746d873e,"Hide UI elements that are not applicable when using `github.dev` (#17698)

* Hide UI elements that are not applicable when using VS Code Web

* Fix indentaiton

* News entry

* Disable welcome view for testing",['42ed8535b02182450cc7ca5ff3af506074f08316'],False,"['17252.md', 'package.json']"
736faaac8a5b0e1be4a68b522f6c3b0d9d287307,Fix issue labeling with 'classify' (#17707),['ac9752a0169236afb429dc30ce445ed16b0c5bb0'],False,['issue-labels.yml']
1c5ff765656d552770e1cc13cd692244efd1b751,"Localize strings on `github.dev` using VSCode FS API (#17711)

* Change localization in the extension to be async and use the VS Code APIs

* News entry

* Modify error thrown

* Move localization into separate module

* Update news entry

* Oops

* Refactor so code is not duplicated

* Fix tests

* Oopsp

* Fix lint",['736faaac8a5b0e1be4a68b522f6c3b0d9d287307'],False,"['17712.md', 'extension.ts', 'localize.ts', 'localize.ts', 'localizeHelpers.ts', 'localize.functional.test.ts']"
858fdfa045b9803b812ba6c0db88cfe57ce3f760,"Provide IntelliSense status information when using `github.dev` (#17658)

* Provide IntelliSense status information when using github.dev

* News entry

* Update wording

* PR reviews

* Include proposed APIs for browser config

* Include common module for browser config

* Change how we detect

* Change wording

* Have same browser config as extension config

* Revert ""Have same browser config as extension config""

This reverts commit 515003aee2fa4a44105f22c4749f1fa721be6bcf.

* Revert ""Change wording""

This reverts commit dd64f24d4c4c8cb763d9fa3aa5a2eb5808b5af9b.

* Revert ""Change how we detect""

This reverts commit ae5607994f30b54158315c72a46583e7cf286fb2.

* Revert ""Include common module for browser config""

This reverts commit bf1815c9b8aaa9091c37d54cf010ff3bd46c8ab4.

* Do not import from misc module

* Detect how we check if property exists

* Do not localize strings

* Localize strings using new localize module

* Remove outdated comment",['1c5ff765656d552770e1cc13cd692244efd1b751'],False,"['17658.md', 'package.nls.json', 'extension.ts', 'intellisenseStatus.ts', 'tsconfig.browser.json', 'vscode.proposed.d.ts']"
0dc337f4a975b41e3844e4a3741246879c63da03,"Reworded message for A/B testing in the output channel as per issue #6352 (#17584)

* Reworded message for A/B testing

* Reworded message for A/B testing

* Create 6352.md",['a565f0d725b2aabc0adaa4c0d9936d3b296de7de'],False,"['6352.md', 'package.nls.json', 'localize.ts']"
23eb4ca14139d745cc985ca6d6b6adea52a77656,"Added replaceAll for string prototype & unit tests (#17582)

* Added replaceAll for string prototype & unit tests

* Create 15288.md

* Bug Fix: use replaceAll for replacing separators.

* Ran prettier on updated files.

Co-authored-by: Aliva Das <ad677@cornell.edu>",['0dc337f4a975b41e3844e4a3741246879c63da03'],False,"['15288.md', 'extensions.ts', 'interpreter.ts', 'extensions.unit.test.ts']"
c02d02ebc1e9ac38b907958832131533f7c66685,"Issue #17019: Reword commands in Run/Debug button in editor title (#17592)

* Reword commands in Run/Reword commands in Run/Debug button in editor title button in editor title

* fixed verbage

* update the wording in news file.

* Update news/2 Fixes/17019.md

Co-authored-by: Karthik Nadig <kanadig@microsoft.com>

Co-authored-by: Karthik Nadig <kanadig@microsoft.com>",['23eb4ca14139d745cc985ca6d6b6adea52a77656'],False,"['17019.md', 'package.nls.json']"
e63558fd63956430759d6f56a9e81aaf9372e6d0,"Improve setting description for enabling A/B tests (#17585)

* Issue 7793 solved, rewrite discription for experiment enabling

* added news entry

* Update news/2 Fixes/7793.md

* Update news/2 Fixes/7793.md

* Update news/2 Fixes/7793.md

* moved news entry from 2 Fixes to 1 Enhancement",['4f670234daa894cd6032b1879eb8ed9d2efa4979'],False,"['7793.md', 'package.json']"
520d71c6b5f28fec5de7e49e7dab74c53a06b5a4,"Issue #17037: Update text for ""entire workspace"" when selecting or clearing interpreters  (#17588)

* update entire workspace text

* add news item

* add news item

Co-authored-by: Quynh <qtd88244@gmail.com>",['e63558fd63956430759d6f56a9e81aaf9372e6d0'],False,"['10737.md', 'package.nls.json', 'localize.ts', 'resetInterpreter.unit.test.ts', 'setInterpreter.unit.test.ts']"
0874c7815c6bf483d5826635c8eb45b3ab761365,"Creating new Integrated Terminal doesn't take selected workspace into account when activating environment (#17595)

* Worked on issue #15522

* worked on #15522 issue

* added #15522 issue fix and contributor name

* Impored Uri from VSCode

* imported Uri correctly

* imported Uri correctly

* used short hand property on line 61

* formatted document using prettier

* formatted code using prettier

* formatted code using prettier

* updated formatting of the document

used 4 tab spaces in prettier

* Fix formatting.

Co-authored-by: Karthik Nadig <kanadig@microsoft.com>",['520d71c6b5f28fec5de7e49e7dab74c53a06b5a4'],False,"['15522.md', 'activation.ts']"
44d51ef329c09812b0d91e720dec9cd5782d021b,"Rename commands in Run/Debug button (#17594)

* Solve merge conflits

* Rename commands in Run/Debug button - new entry

* Update news/2 Fixes/17019.md

Co-authored-by: Kartik Raj <karraj@microsoft.com>",['0874c7815c6bf483d5826635c8eb45b3ab761365'],False,"['17019.md', 'package.json', 'package.nls.json']"
085f1c4715b5e6c52bb467095f257b95594a8646,Fix rebase issues.,['44d51ef329c09812b0d91e720dec9cd5782d021b'],False,['package.json']
2f592d061da6eeb2068ef1f7870d9fa92cdf7e9b,"Merge release-2021.10 into main (#17736)

* Use correct python executable when running code using Python execution factory (#17614)

* pin to debugpy verion 1.4.3

* Pin debugpy (#17619)

* pin to debugpy verion 1.4.3

* Pin to particular version of debugpy.

* Ensure database storage extension uses to track all storages does not grow unnecessarily (#17598)

* Ensure central storage to track keys for other storage never contain duplicate entries

* News entry

* Add tests

* Add more test cases

* Fix storage for function

* Fix handling of empty directories in debugpy wheels when combining them. (#17620)

Add filename logging when combining wheels.

Update debugpy to 1.5.0.

* Update news items for cherry picked. (#17624)

* Pin wrapt to 1.12.1 (#17630) (#17631)

* Use conda-forge when installing into conda envs (#17629) (#17632)

Co-authored-by: Brett Cannon <brcan@microsoft.com>

* Ensure keys whose default value type is an array are not duplicated (#17627) (#17634)

* Update version and changelog for release (#17647)

* Update release date in change log

* Add thanks to change log.

* Fix for formatting notebook cells. (#17650)

* Fix for formatting notebook cells.

* Ensure we check language id.

* Hide walkthrough if on the web (#17638)

* Log commands run by the discovery component in the output channel (#17670)

* Log commands run by the discovery component in the output channel

* Remove outdated comments

* Ensure commands run are not logged twice in Python output channel (#17697)

* Ensure commands run are not logged twice in Python output channel

* News entry

* Hide UI elements that are not applicable when using `github.dev` (#17698)

* Hide UI elements that are not applicable when using VS Code Web

* Fix indentaiton

* News entry

* Disable welcome view for testing

* Localize strings on `github.dev` using VSCode FS API (#17711)

* Change localization in the extension to be async and use the VS Code APIs

* News entry

* Modify error thrown

* Move localization into separate module

* Update news entry

* Oops

* Refactor so code is not duplicated

* Fix tests

* Oopsp

* Fix lint

* Provide IntelliSense status information when using `github.dev` (#17658)

* Provide IntelliSense status information when using github.dev

* News entry

* Update wording

* PR reviews

* Include proposed APIs for browser config

* Include common module for browser config

* Change how we detect

* Change wording

* Have same browser config as extension config

* Revert ""Have same browser config as extension config""

This reverts commit 515003aee2fa4a44105f22c4749f1fa721be6bcf.

* Revert ""Change wording""

This reverts commit dd64f24d4c4c8cb763d9fa3aa5a2eb5808b5af9b.

* Revert ""Change how we detect""

This reverts commit ae5607994f30b54158315c72a46583e7cf286fb2.

* Revert ""Include common module for browser config""

This reverts commit bf1815c9b8aaa9091c37d54cf010ff3bd46c8ab4.

* Do not import from misc module

* Detect how we check if property exists

* Do not localize strings

* Localize strings using new localize module

* Remove outdated comment

* Localize 'learn more' text (#17714)

* Update version and change log for point release (#17717)

Co-authored-by: Kartik Raj <karraj@microsoft.com>
Co-authored-by: Pavel Minaev <pminaev@microsoft.com>
Co-authored-by: Don Jayamanne <don.jayamanne@outlook.com>
Co-authored-by: Brett Cannon <brcan@microsoft.com>
Co-authored-by: Luciana Abud <45497113+luabud@users.noreply.github.com>",['5b92fddd043d5f2a6cdd2f8985383e08848b2746'],False,"['CHANGELOG.md', '17658.md', '16980.md', '17252.md', '17488.md', '17628.md', '17712.md', '7160.md', '16732.md']"
3ca8a4132e0749ad024884118ffd578d2b8532dc,"Fix truncated mypy errors by setting `--no-pretty` (#17564)

This fixes an issue when the error text gets truncated because of
project local settings. As you can see from the example below, the
output with `--pretty` is wrapped (at 80 chars?) when piped.

The wrapped lines are truncated from the error message.

```console
$ cat > pyproject.toml <<<EOF
[tool.mypy]
pretty = true
EOF

$ cat > foobar.py <<<
def foobar(a: int):
    pass

foobar(""123"")
EOF

$ mypy foobar.py
foobar.py:5: error: Argument 1 to ""foobar"" has incompatible type ""str""; expected ""int""
    foobar(""123"")
           ^
Found 1 error in 1 file (checked 1 source file)

$ mypy foobar.py | cat
foobar.py:5: error: Argument 1 to ""foobar"" has incompatible type ""str"";
expected ""int""
    foobar(""123"")
           ^
Found 1 error in 1 file (checked 1 source file)

$ mypy --no-pretty foobar.py
foobar.py:5: error: Argument 1 to ""foobar"" has incompatible type ""str""; expected ""int""
Found 1 error in 1 file (checked 1 source file)

$ mypy --no-pretty foobar.py | cat
foobar.py:5: error: Argument 1 to ""foobar"" has incompatible type ""str""; expected ""int""
Found 1 error in 1 file (checked 1 source file)
```",['2f592d061da6eeb2068ef1f7870d9fa92cdf7e9b'],False,"['16836.md', 'package.json']"
1ed888c21790293e2656c1ccfe61bbd8d17314ac,Fix for pytest run all with pytest.ini (#17622),['3ca8a4132e0749ad024884118ffd578d2b8532dc'],False,"['17546.md', 'runner.ts']"
4bc4dc6f5faafebd20a3c83c64e15caf71a5edf0,"Ensure environment is removed from quickpick list when deleted and refreshed (#17579)

* Ensure change events are handled in sequence in Interpreter quickpick

* Run lint

* Fix unit tests

* Fix unit tests",['1ed888c21790293e2656c1ccfe61bbd8d17314ac'],False,"['activationManager.ts', 'multiStepInput.ts', 'setInterpreter.ts', 'interpreterSelector.ts', 'types.ts', 'contracts.ts', 'interpreterService.ts', 'jupyterIntegration.ts', 'activationManager.unit.test.ts', 'macPythonInterpreter.unit.test.ts', 'pythonInterpreter.unit.test.ts', 'setInterpreter.unit.test.ts', 'interpreterSelector.unit.test.ts', 'factory.unit.test.ts', 'display.unit.test.ts', 'interpreterService.unit.test.ts']"
94a6ba89c295145407388fdc0744e34314b2a325,"If executeInFileDir is true always cd before exec (#17597) (#17744)

* If executeInFileDir is true always cd before exec

* Add news entry

* Update news/2 Fixes/15181.md

Co-authored-by: Kartik Raj <karraj@microsoft.com>

Co-authored-by: acash715 <75376932+acash715@users.noreply.github.com>",['4bc4dc6f5faafebd20a3c83c64e15caf71a5edf0'],False,"['15181.md', 'terminalCodeExecution.ts', 'terminalCodeExec.unit.test.ts']"
be5871957ae7ec58690e277257f0b253fa81620f,Use python version 3.9 due to issues with pandas on 3.10 #17760 (#17761),['c897479646866eb883d26e3924db90cdbb484f49'],False,"['action.yml', 'build.yml', 'pr-check.yml']"
0030882431d8bcb15ce765795f3b87afa5e36658,"Middleware is missing some functions now (#17758)

* Middleware is missing some functions now

* Add smoke test and update launch.json to let debugging of smoke tests work",['be5871957ae7ec58690e277257f0b253fa81620f'],False,"['launch.json', 'languageClientMiddlewareBase.ts', 'test.py', 'jedilsp.smoke.test.ts']"
c36c294ef2df77c6db43939bbbc3b6cea2e5d916,"Fix unresponsive extension issues caused by discovery component (#17781)

* Fix unresponsive extension issues caused by discovery component

* News entry

* Add doc comment",['0030882431d8bcb15ce765795f3b87afa5e36658'],False,"['11924.md', 'misc.ts', 'locatorUtils.ts', 'index.ts', 'locatorUtils.unit.test.ts']"
1f9e8e78a2180f081b6d53af52682a33534bfc91,"Change the way telemetry is sent to take into account possible skipping (#17782)

* Fix telemetry

* Use a flag on the object instead of global

* Fix comment

* New idea. Eliminate decorator and use 'callNext'

* Simplify final return

* Fix undefined check

* More review feedback

* Call next can actually remain the same

* Actually make callNext the same

* Debounce is not possible to be undefined anymore

* More review feedback

* Remove unnecessary static method

* Build error",['c36c294ef2df77c6db43939bbbc3b6cea2e5d916'],False,['languageClientMiddlewareBase.ts']
f55dfb73a5872640fcbb9444bf362b26be8da670,"Remove all uses of discovery experiment helpers (#17783)

* Remove all uses of discovery experiment helpers

* Fix tests for virtualenvprompt.unit.test.ts

* Fix tests for progressdisplay.unit.test.ts

* Fix tests for helper.unit.test.ts

* Fix tests for activation.conda.unit.test.ts

* Fix tests for pythonExecutionFactory.unit.test.ts

* Fix tests for poetryInstaller.unit.test.ts

* Fix tests for pipenvInstaller.unit.test.ts

* Fix tests for condaInstaller.unit.test.ts

* Fix tensorBoardSession.test.ts",['1f9e8e78a2180f081b6d53af52682a33534bfc91'],False,"['helpers.ts', 'condaInstaller.ts', 'pipEnvInstaller.ts', 'poetryInstaller.ts', 'pythonExecutionFactory.ts', 'condaActivationProvider.ts', 'pipEnvActivationProvider.ts', 'helper.ts', 'pythonPathUpdaterService.ts', 'progressDisplay.ts', 'helpers.ts', 'virtualEnvPrompt.ts', 'jupyterIntegration.ts', 'condaLocatorService.ts', 'condaService.ts', 'helpers.unit.test.ts', 'condaInstaller.unit.test.ts', 'pipEnvInstaller.unit.test.ts', 'poetryInstaller.unit.test.ts', 'pythonExecutionFactory.unit.test.ts', 'activation.conda.unit.test.ts', 'pipEnvActivationProvider.unit.test.ts', 'helper.unit.test.ts', 'progressDisplay.unit.test.ts', 'helpers.unit.test.ts', 'virtualEnvPrompt.unit.test.ts', 'lint.functional.test.ts', 'condaLocatorService.unit.test.ts', 'condaService.unit.test.ts', 'tensorBoardSession.test.ts']"
